example_id,sample_id,variant,condition,has_backtracking_strict,has_backtracking_relaxed,onset_phrase,onset_char,onset_token_in_completion,onset_token_in_full,onset_token_id,onset_token_text,pred_pos_in_full,predicted_answer,is_correct,prompt_tokens,completion_tokens
181,1,baseline_think_newline,baseline,True,True,Wait,565,154,263,13824, Wait,262,9,False,109,512
181,2,baseline_think_newline,baseline,True,True,Wait,828,245,354,13824, Wait,353,7,False,109,512
181,3,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,6,False,109,512
181,4,baseline_think_newline,baseline,True,True,Wait,942,289,398,14190,Wait,397,20,True,109,512
181,5,baseline_think_newline,baseline,True,True,Wait,337,86,195,14190,Wait,194,6,False,109,512
182,0,baseline_think_newline,baseline,True,True,Wait,1042,314,433,14190,Wait,432,320,False,119,512
182,1,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,**,False,119,512
182,2,baseline_think_newline,baseline,True,True,wait,1558,446,565,3783, wait,564,answer,False,119,512
182,3,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,$45,True,119,512
182,4,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,400,False,119,512
182,5,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,400,False,119,512
183,0,baseline_think_newline,baseline,True,True,wait,394,99,169,3783, wait,168,5,False,70,512
183,1,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,**,False,70,512
183,2,baseline_think_newline,baseline,True,True,Wait,458,115,185,13824, Wait,184,answer,False,70,512
183,3,baseline_think_newline,baseline,True,True,Wait,697,185,255,14190,Wait,254,60,True,70,512
183,4,baseline_think_newline,baseline,True,True,wait,582,141,211,3783, wait,210,10,False,70,512
183,5,baseline_think_newline,baseline,True,True,wait,501,125,195,3783, wait,194,is 60 shells.,False,70,512
184,0,baseline_think_newline,baseline,True,True,Wait,548,144,249,13824, Wait,248,40,False,105,512
184,1,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,140,False,105,512
184,2,baseline_think_newline,baseline,True,True,Wait,693,196,301,14190,Wait,300,3,False,105,512
184,3,baseline_think_newline,baseline,True,True,Wait,785,204,309,13824, Wait,308,90,False,105,512
184,4,baseline_think_newline,baseline,True,True,Wait,1159,329,434,14190,Wait,433,60,False,105,512
184,5,baseline_think_newline,baseline,True,True,Wait,443,132,237,13824, Wait,236,80,False,105,512
185,0,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,13.5,False,111,512
185,1,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,15,False,111,512
185,2,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,0.5,False,111,512
185,3,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,1,False,111,512
185,4,baseline_think_newline,baseline,True,True,Wait,1600,496,607,14190,Wait,606,42,True,111,512
185,5,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,$42,True,111,512
186,0,baseline_think_newline,baseline,True,True,Wait,641,149,216,14190,Wait,215,4,False,67,512
186,1,baseline_think_newline,baseline,True,True,Wait,693,201,268,14190,Wait,267,72000,True,67,512
186,2,baseline_think_newline,baseline,True,True,Wait,1768,499,566,13824, Wait,565,22000,False,67,512
186,3,baseline_think_newline,baseline,True,True,Wait,1189,322,389,14190,Wait,388,5,False,67,512
186,4,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,"72,000",True,67,512
186,5,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,**,False,67,512
187,0,baseline_think_newline,baseline,True,True,Wait,698,188,310,14190,Wait,309,3,False,122,512
187,1,baseline_think_newline,baseline,True,True,wait,441,127,249,3783, wait,248,2,False,122,512
187,2,baseline_think_newline,baseline,True,True,wait,246,72,194,3783, wait,193,10,False,122,512
187,3,baseline_think_newline,baseline,True,True,wait,264,76,198,3783, wait,197,8,False,122,512
187,4,baseline_think_newline,baseline,True,True,wait,264,76,198,3783, wait,197,2 marbles,False,122,512
187,5,baseline_think_newline,baseline,True,True,Wait,279,78,200,13824, Wait,199,answer,False,122,512
188,0,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,answer,False,152,512
188,1,baseline_think_newline,baseline,True,True,wait,1154,364,516,3783, wait,515,3,False,152,512
188,2,baseline_think_newline,baseline,True,True,wait,1163,323,475,3783, wait,474,1,False,152,512
188,3,baseline_think_newline,baseline,True,True,wait,310,81,233,3783, wait,232,4,False,152,512
188,4,baseline_think_newline,baseline,True,True,wait,778,240,392,3783, wait,391,answer,False,152,512
188,5,baseline_think_newline,baseline,True,True,Wait,1245,349,501,13824, Wait,500,6,False,152,512
189,0,baseline_think_newline,baseline,False,True,let me check,1435,441,537,1077, let,536,20,False,96,512
189,1,baseline_think_newline,baseline,True,True,Wait,1549,494,590,14190,Wait,589,96,True,96,512
189,2,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,answer,False,96,512
189,3,baseline_think_newline,baseline,True,True,Wait,1170,362,458,14190,Wait,457,1,False,96,512
189,4,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,96,True,96,512
189,5,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,96,True,96,512
190,0,baseline_think_newline,baseline,True,True,Wait,752,196,266,14190,Wait,265,is,False,70,512
190,1,baseline_think_newline,baseline,True,True,Wait,1039,272,342,14190,Wait,341,48,True,70,512
190,2,baseline_think_newline,baseline,True,True,Wait,1059,294,364,14190,Wait,363,48,True,70,512
190,3,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,** John consumed a total of 48 calories from drinking 2 glasses of milk.,False,70,512
190,4,baseline_think_newline,baseline,True,True,Wait,1139,283,353,14190,Wait,352,48,True,70,512
190,5,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,\boxed{48},False,70,512
191,0,baseline_think_newline,baseline,True,True,Wait,666,216,275,14190,Wait,274,** Ali now has $71.,False,59,512
191,1,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,**,False,59,512
191,2,baseline_think_newline,baseline,True,True,wait,338,108,167,3783, wait,166,$71,True,59,512
191,3,baseline_think_newline,baseline,True,True,Wait,575,180,239,14190,Wait,238,$71,True,59,512
191,4,baseline_think_newline,baseline,True,True,Wait,483,162,221,14190,Wait,220,** Ali now has $71.,False,59,512
191,5,baseline_think_newline,baseline,True,True,Wait,738,227,286,14190,Wait,285,71,True,59,512
192,0,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,1728 feet,False,107,512
192,1,baseline_think_newline,baseline,True,True,Wait,528,121,228,13824, Wait,227,"in feet, so I don't need to convert anything else. So, 40 feet is the height",False,107,512
192,2,baseline_think_newline,baseline,True,True,wait,543,120,227,3783, wait,226,40,True,107,512
192,3,baseline_think_newline,baseline,True,True,Wait,879,221,328,13824, Wait,327,4,False,107,512
192,4,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,1,False,107,512
192,5,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,1,False,107,512
193,0,baseline_think_newline,baseline,True,True,Wait,1939,507,586,14190,Wait,585,54,True,79,512
193,1,baseline_think_newline,baseline,True,True,Wait,1743,470,549,14190,Wait,548,24,False,79,512
193,2,baseline_think_newline,baseline,True,True,Wait,541,129,208,13824, Wait,207,54,True,79,512
193,3,baseline_think_newline,baseline,True,True,Wait,627,145,224,14190,Wait,223,10,False,79,512
193,4,baseline_think_newline,baseline,True,True,wait,875,235,314,3783, wait,313,24,False,79,512
193,5,baseline_think_newline,baseline,True,True,Wait,751,172,251,13824, Wait,250,24,False,79,512
194,0,baseline_think_newline,baseline,True,True,Wait,746,191,257,13824, Wait,256,187,True,66,512
194,1,baseline_think_newline,baseline,True,True,Wait,1356,375,441,14190,Wait,440,67,False,66,512
194,2,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,187 raspberries,False,66,512
194,3,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,\(\boxed{187}\),False,66,512
194,4,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,**,False,66,512
194,5,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,answer,False,66,512
195,0,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,28,False,146,512
195,1,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,**,False,146,512
195,2,baseline_think_newline,baseline,True,True,wait,1431,392,538,3783, wait,537,in the correct units.,False,146,512
195,3,baseline_think_newline,baseline,True,True,wait,1126,394,540,3783, wait,539,0,False,146,512
195,4,baseline_think_newline,baseline,True,True,wait,1068,325,471,3783, wait,470,0,False,146,512
195,5,baseline_think_newline,baseline,True,True,wait,961,324,470,3783, wait,469,864,False,146,512
196,0,baseline_think_newline,baseline,True,True,wait,914,277,433,3783, wait,432,320,True,156,512
196,1,baseline_think_newline,baseline,True,True,wait,528,151,307,3783, wait,306,00,False,156,512
196,2,baseline_think_newline,baseline,True,True,Wait,1064,317,473,14190,Wait,472,0,False,156,512
196,3,baseline_think_newline,baseline,True,True,wait,396,117,273,3783, wait,272,0,False,156,512
196,4,baseline_think_newline,baseline,True,True,Wait,734,210,366,14190,Wait,365,3,False,156,512
196,5,baseline_think_newline,baseline,True,True,Wait,483,117,273,13824, Wait,272,4,False,156,512
197,0,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,$40,True,115,512
197,1,baseline_think_newline,baseline,True,True,Wait,842,276,391,14190,Wait,390,2,False,115,512
197,2,baseline_think_newline,baseline,True,True,Wait,410,105,220,13824, Wait,219,8,False,115,512
197,3,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,$40,True,115,512
197,4,baseline_think_newline,baseline,True,True,Wait,416,137,252,13824, Wait,251,40,True,115,512
197,5,baseline_think_newline,baseline,True,True,Wait,1027,309,424,14190,Wait,423,5,False,115,512
198,0,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,**,False,72,512
198,1,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,** The cost to fill the pool is \boxed{\$12}.,False,72,512
198,2,baseline_think_newline,baseline,True,True,Wait,816,223,295,14190,Wait,294,1,False,72,512
198,3,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,$12,True,72,512
198,4,baseline_think_newline,baseline,True,True,wait,172,38,110,3783, wait,109,**,False,72,512
198,5,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,\boxed{\$12},False,72,512
199,0,baseline_think_newline,baseline,False,False,,-1,-1,-1,-1,,-1,17,True,96,512
199,1,baseline_think_newline,baseline,True,True,Wait,788,241,337,14190,Wait,336,17,True,96,512
199,2,baseline_think_newline,baseline,True,True,Wait,1841,503,599,14190,Wait,598,17,True,96,512
199,3,baseline_think_newline,baseline,True,True,wait,1503,456,552,3783, wait,551,3,False,96,512
199,4,baseline_think_newline,baseline,True,True,wait,1138,316,412,3783, wait,411,30,False,96,512
199,5,baseline_think_newline,baseline,True,True,Wait,926,248,344,14190,Wait,343,30,False,96,512
0,0,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,33,False,87,512
0,1,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,0,False,87,512
0,2,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,2,False,87,512
0,3,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,8,False,87,512
0,4,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,2,False,87,512
0,5,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,by,False,87,512
1,0,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,3,False,70,512
1,1,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,00,False,70,512
1,2,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,2,False,70,512
1,3,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,3,False,70,512
1,4,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,000,False,70,512
1,5,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,1,False,70,512
2,0,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,1,False,112,512
2,1,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,02,False,112,512
2,2,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,8,False,112,512
2,3,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,0,False,112,512
2,4,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,0,False,112,512
2,5,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,1,False,112,512
3,0,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,1,False,108,512
3,1,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,1,False,108,512
3,2,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,2,False,108,512
3,3,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,3,False,108,512
3,4,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,answering ….Philadelphia,False,108,512
3,5,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,3,False,108,512
4,0,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,8,False,70,512
4,1,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,3,False,70,512
4,2,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,broadly) howmm(mombies something,False,70,512
4,3,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,1,False,70,512
4,4,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,2,False,70,512
4,5,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,0,False,70,512
5,0,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,08,False,90,512
5,1,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,3,False,90,512
5,2,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,7,True,90,512
5,3,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,7,True,90,512
5,4,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,8,False,90,512
5,5,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,0,False,90,512
6,0,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,000,False,65,512
6,1,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,8,False,65,512
6,2,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,2,False,65,512
6,3,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,3,False,65,512
6,4,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,4,False,65,512
6,5,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,1,False,65,512
7,0,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,hom  _with*cos未知的 .,False,83,512
7,1,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,1,False,83,512
7,2,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,0,False,83,512
7,3,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,7,False,83,512
7,4,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,0,False,83,512
7,5,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,"ofphoto, DEC hookscript",False,83,512
8,0,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,0,False,76,512
8,1,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,7,False,76,512
8,2,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,0,False,76,512
8,3,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,1,False,76,512
8,4,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,3,False,76,512
8,5,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,000,False,76,512
9,0,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,2,False,64,512
9,1,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,6,False,64,512
9,2,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,0,False,64,512
9,3,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,Brah  framing wat,False,64,512
9,4,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,1,False,64,512
9,5,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,3,False,64,512
10,0,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,1,False,111,512
10,1,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,"problem000 anyone results,000000000 etc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 therefore phantomurselingTherefore",False,111,512
10,2,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,7,False,111,512
10,3,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,0,False,111,512
10,4,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,"functionality salary displays 时间   liable Paper allows allows, Toughcular",False,111,512
10,5,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,8,False,111,512
11,0,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,1,False,87,512
11,1,baseline_think_newline,targeted_ablation,False,False,,-1,-1,-1,-1,,-1,1,False,87,512
